InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536422,85177,BLUE SKITTLE GIFTBOX,13,26/04/2011 00:00,4.06,18256,EIRE
536422,85202,BLUE SKITTLE GIFTBOX,29,17/05/2011 00:00,10.08,18271,UK
536422,85152,HAND WARMER UNION JACK,26,08/02/2011 00:00,9.85,18181,Norway
536422,85152,CREAM CUPID HEARTS COAT HANGER,23,29/07/2011 00:00,4.24,17900,EIRE
536422,85177,BLUE SKITTLE GIFTBOX,35,03/01/2011 00:00,1.03,18273,Norway
536422,85145,WHITE HANGING HEART T-LIGHT HOLDER,42,10/05/2011 00:00,10.4,18283,Switzerland
536422,85130,RED WOOLLY HOTTIE WHITE HEART,4,28/03/2011 00:00,8.86,17918,Sweden
536422,85201,BLUE SKITTLE GIFTBOX,31,01/03/2011 00:00,4.28,17923,Norway
536422,85135,BLUE SKITTLE GIFTBOX,41,24/02/2011 00:00,14.58,18324,Belgium
536423,85136,BLUE SKITTLE GIFTBOX,8,27/03/2011 00:00,6.55,17900,Italy
536423,85138,KNITTED UNION FLAG HOT WATER BOTTLE,5,24/09/2011 00:00,13.63,18144,UK
536423,85180,RED WOOLLY HOTTIE WHITE HEART,12,28/05/2011 00:00,8.5,17972,UK
536423,85142,BLUE SKITTLE GIFTBOX,15,03/04/2011 00:00,11.5,18133,France
536423,85189,BLUE SKITTLE GIFTBOX,43,07/01/2011 00:00,2.43,17863,Netherlands
536423,85202,BLUE SKITTLE GIFTBOX,46,31/03/2011 00:00,1.88,17923,Germany
536423,85146,RED WOOLLY HOTTIE WHITE HEART,32,07/02/2011 00:00,12.61,18243,Norway
536423,85158,BLUE SKITTLE GIFTBOX,47,03/04/2011 00:00,4.93,17929,Italy
536423,85163,RECIPE BOX WITH METAL LID,31,10/04/2011 00:00,11.66,17972,Switzerland
536423,85131,BLUE SKITTLE GIFTBOX,13,27/08/2011 00:00,12.59,18176,Switzerland
536423,85133,BLUE SKITTLE GIFTBOX,24,19/12/2010 00:00,12.78,18349,Sweden
536423,85125,BLUE SKITTLE GIFTBOX,4,09/09/2011 00:00,1.14,17951,France
536423,85199,RECIPE BOX WITH METAL LID,44,18/01/2011 00:00,6.4,18106,France
536423,85196,RED WOOLLY HOTTIE WHITE HEART,38,26/06/2011 00:00,10.69,18038,Netherlands
536423,85215,KNITTED UNION FLAG HOT WATER BOTTLE,11,23/09/2011 00:00,2.33,18226,Italy
536423,85170,CREAM CUPID HEARTS COAT HANGER,33,18/03/2011 00:00,1.45,17914,Sweden
536423,85193,RED WOOLLY HOTTIE WHITE HEART,19,01/03/2011 00:00,14.41,18139,France
536423,85197,WHITE HANGING HEART T-LIGHT HOLDER,50,22/06/2011 00:00,1.68,18043,Netherlands
536423,85128,RECIPE BOX WITH METAL LID,1,05/05/2011 00:00,7.28,18209,Italy
536423,85145,HAND WARMER UNION JACK,3,16/06/2011 00:00,9.17,18226,Italy
536424,85220,RECIPE BOX WITH METAL LID,49,26/01/2011 00:00,13.62,17888,Sweden
536424,85148,CREAM CUPID HEARTS COAT HANGER,26,01/02/2011 00:00,9.54,17874,UK
536424,85190,HAND WARMER UNION JACK,41,24/03/2011 00:00,13.64,18144,UK
536424,85176,WHITE HANGING HEART T-LIGHT HOLDER,47,20/05/2011 00:00,1.06,18070,Switzerland
536424,85137,RECIPE BOX WITH METAL LID,46,17/07/2011 00:00,10.1,17872,EIRE
536424,85142,BLUE SKITTLE GIFTBOX,34,25/12/2010 00:00,8.46,18203,Belgium
536424,85163,WHITE HANGING HEART T-LIGHT HOLDER,30,18/06/2011 00:00,1.4,17904,EIRE
536424,85153,BLUE SKITTLE GIFTBOX,48,20/02/2011 00:00,1.53,18058,Norway
536424,85209,WHITE HANGING HEART T-LIGHT HOLDER,12,09/04/2011 00:00,11.7,17889,Germany
536424,85185,KNITTED UNION FLAG HOT WATER BOTTLE,20,11/07/2011 00:00,8.44,18329,UK
536424,85157,WHITE HANGING HEART T-LIGHT HOLDER,28,26/12/2010 00:00,7.14,18045,France
536424,85157,KNITTED UNION FLAG HOT WATER BOTTLE,43,27/02/2011 00:00,8.13,18279,Norway
536424,85174,KNITTED UNION FLAG HOT WATER BOTTLE,15,04/12/2010 00:00,8.38,18151,Norway
536424,85183,WHITE HANGING HEART T-LIGHT HOLDER,16,24/03/2011 00:00,14.29,18327,Sweden
536424,85154,RED WOOLLY HOTTIE WHITE HEART,25,12/04/2011 00:00,1.07,18055,Sweden
536424,85221,RED WOOLLY HOTTIE WHITE HEART,36,29/06/2011 00:00,11.35,18030,Italy
536424,85147,HAND WARMER UNION JACK,36,09/12/2010 00:00,13.74,18041,UK
536424,85216,CREAM CUPID HEARTS COAT HANGER,42,18/02/2011 00:00,13.5,18303,UK
536424,85168,CREAM CUPID HEARTS COAT HANGER,3,18/01/2011 00:00,10.66,18224,Belgium
536424,85135,BLUE SKITTLE GIFTBOX,11,02/03/2011 00:00,10.13,17907,France
536425,85183,RECIPE BOX WITH METAL LID,38,21/12/2010 00:00,4.44,18155,Germany
536425,85125,BLUE SKITTLE GIFTBOX,48,13/04/2011 00:00,13.64,18192,Norway
536425,85147,HAND WARMER UNION JACK,14,29/03/2011 00:00,6.98,17971,Sweden
536425,85198,BLUE SKITTLE GIFTBOX,35,17/02/2011 00:00,3.73,18133,France
536425,85181,HAND WARMER UNION JACK,20,14/07/2011 00:00,8.45,18216,Italy
536425,85161,RECIPE BOX WITH METAL LID,35,23/12/2010 00:00,14.71,18055,Norway
536425,85164,BLUE SKITTLE GIFTBOX,45,29/08/2011 00:00,14.46,18278,Sweden
536425,85150,RED WOOLLY HOTTIE WHITE HEART,36,26/07/2011 00:00,3.64,17866,Italy
536425,85169,WHITE HANGING HEART T-LIGHT HOLDER,40,09/06/2011 00:00,8.26,18075,Netherlands
536425,85162,RECIPE BOX WITH METAL LID,14,31/08/2011 00:00,6.19,18173,Germany
536425,85136,RECIPE BOX WITH METAL LID,40,04/05/2011 00:00,2.49,18020,France
536425,85145,KNITTED UNION FLAG HOT WATER BOTTLE,33,15/01/2011 00:00,0.91,18024,EIRE
536425,85132,RED WOOLLY HOTTIE WHITE HEART,1,18/04/2011 00:00,5.16,18227,Netherlands
536425,85207,RED WOOLLY HOTTIE WHITE HEART,35,31/07/2011 00:00,2.8,17943,Italy
536425,85216,RED WOOLLY HOTTIE WHITE HEART,20,15/01/2011 00:00,11.62,18079,UK
536425,85199,HAND WARMER UNION JACK,45,04/12/2010 00:00,8.05,18246,France
536425,85171,KNITTED UNION FLAG HOT WATER BOTTLE,50,23/04/2011 00:00,4.55,17886,Netherlands
536425,85136,BLUE SKITTLE GIFTBOX,35,25/07/2011 00:00,13.9,17957,Belgium
536425,85198,RECIPE BOX WITH METAL LID,27,28/07/2011 00:00,12.98,18059,Italy
536425,85158,WHITE HANGING HEART T-LIGHT HOLDER,47,06/12/2010 00:00,5.62,18222,EIRE
536426,85184,KNITTED UNION FLAG HOT WATER BOTTLE,41,03/06/2011 00:00,8.47,18196,Netherlands
536426,85164,RECIPE BOX WITH METAL LID,21,07/01/2011 00:00,9.37,18290,Sweden
536426,85149,WHITE HANGING HEART T-LIGHT HOLDER,42,27/04/2011 00:00,2.2,18240,Switzerland
536426,85134,BLUE SKITTLE GIFTBOX,46,04/06/2011 00:00,10.49,18146,UK
536426,85191,WHITE HANGING HEART T-LIGHT HOLDER,49,09/05/2011 00:00,13.44,18039,France
536426,85177,KNITTED UNION FLAG HOT WATER BOTTLE,40,07/04/2011 00:00,5.18,18247,Switzerland
536426,85220,HAND WARMER UNION JACK,39,11/04/2011 00:00,14.28,18259,EIRE
536426,85132,BLUE SKITTLE GIFTBOX,18,26/05/2011 00:00,5.32,17984,Italy
536426,85131,RED WOOLLY HOTTIE WHITE HEART,33,09/01/2011 00:00,1.82,18032,UK
536426,85179,CREAM CUPID HEARTS COAT HANGER,40,26/05/2011 00:00,12.36,18091,Switzerland
536426,85211,CREAM CUPID HEARTS COAT HANGER,40,24/09/2011 00:00,12.13,18336,Norway
536426,85167,RECIPE BOX WITH METAL LID,10,03/02/2011 00:00,9.64,18007,Belgium
536426,85148,CREAM CUPID HEARTS COAT HANGER,37,17/02/2011 00:00,10.33,17853,Germany
536426,85164,WHITE HANGING HEART T-LIGHT HOLDER,13,11/01/2011 00:00,8.66,18139,EIRE
536426,85151,RED WOOLLY HOTTIE WHITE HEART,19,08/09/2011 00:00,13.32,18224,Belgium
536426,85184,KNITTED UNION FLAG HOT WATER BOTTLE,38,13/03/2011 00:00,5.82,18297,Norway
536426,85171,HAND WARMER UNION JACK,39,20/07/2011 00:00,7.5,18293,Belgium
536426,85204,RECIPE BOX WITH METAL LID,9,10/07/2011 00:00,2.77,18252,EIRE
536426,85140,BLUE SKITTLE GIFTBOX,46,03/08/2011 00:00,11.09,18097,Germany
536426,85186,RED WOOLLY HOTTIE WHITE HEART,41,06/07/2011 00:00,1.09,18335,UK
536427,85124,RED WOOLLY HOTTIE WHITE HEART,44,02/03/2011 00:00,4.64,18088,Belgium
536427,85155,KNITTED UNION FLAG HOT WATER BOTTLE,49,17/07/2011 00:00,2.46,18292,EIRE
536427,85196,RECIPE BOX WITH METAL LID,44,01/09/2011 00:00,1.6,17946,Norway
536427,85134,RED WOOLLY HOTTIE WHITE HEART,32,03/06/2011 00:00,10.54,18320,Sweden
536427,85218,CREAM CUPID HEARTS COAT HANGER,2,13/06/2011 00:00,6.59,18149,EIRE
536427,85139,KNITTED UNION FLAG HOT WATER BOTTLE,44,04/03/2011 00:00,6.66,18127,Norway
536427,85184,WHITE HANGING HEART T-LIGHT HOLDER,29,01/01/2011 00:00,7.27,17979,Italy
536427,85130,WHITE HANGING HEART T-LIGHT HOLDER,27,10/09/2011 00:00,7.97,18074,Netherlands
536427,85132,KNITTED UNION FLAG HOT WATER BOTTLE,39,08/08/2011 00:00,8.55,18149,UK
536427,85181,CREAM CUPID HEARTS COAT HANGER,43,17/02/2011 00:00,2.0,17987,Norway
536427,85191,HAND WARMER UNION JACK,10,15/08/2011 00:00,2.04,18034,Sweden
536427,85149,BLUE SKITTLE GIFTBOX,48,17/06/2011 00:00,13.84,17897,UK
536427,85145,RECIPE BOX WITH METAL LID,4,07/09/2011 00:00,6.93,18187,EIRE
536427,85165,HAND WARMER UNION JACK,29,29/01/2011 00:00,1.67,17931,France
536427,85168,WHITE HANGING HEART T-LIGHT HOLDER,27,31/03/2011 00:00,8.24,18167,Italy
536427,85182,BLUE SKITTLE GIFTBOX,13,22/07/2011 00:00,8.93,18210,Italy
536427,85160,KNITTED UNION FLAG HOT WATER BOTTLE,28,08/08/2011 00:00,7.34,18338,Sweden
536427,85207,RECIPE BOX WITH METAL LID,24,12/08/2011 00:00,13.51,17877,Switzerland
536427,85144,WHITE HANGING HEART T-LIGHT HOLDER,6,09/06/2011 00:00,12.61,18054,Germany
536427,85140,CREAM CUPID HEARTS COAT HANGER,50,10/08/2011 00:00,3.15,18199,Sweden
536428,85194,RED WOOLLY HOTTIE WHITE HEART,44,18/03/2011 00:00,12.23,17872,EIRE
536428,85153,CREAM CUPID HEARTS COAT HANGER,46,05/04/2011 00:00,12.81,18017,Sweden
536428,85177,BLUE SKITTLE GIFTBOX,15,25/07/2011 00:00,1.17,18160,UK
536428,85223,RECIPE BOX WITH METAL LID,46,05/09/2011 00:00,13.48,17932,Belgium
536428,85197,HAND WARMER UNION JACK,43,19/12/2010 00:00,3.36,18109,Norway
536428,85123,BLUE SKITTLE GIFTBOX,50,03/01/2011 00:00,12.03,17882,France
536428,85209,RED WOOLLY HOTTIE WHITE HEART,18,12/12/2010 00:00,1.96,18291,Sweden
536428,85193,HAND WARMER UNION JACK,21,05/01/2011 00:00,12.05,17899,Italy
536428,85213,WHITE HANGING HEART T-LIGHT HOLDER,30,20/07/2011 00:00,4.28,18068,Italy
536428,85162,BLUE SKITTLE GIFTBOX,7,08/02/2011 00:00,7.93,18275,UK
536428,85221,BLUE SKITTLE GIFTBOX,15,11/09/2011 00:00,10.4,18282,France
536428,85223,WHITE HANGING HEART T-LIGHT HOLDER,25,01/04/2011 00:00,14.39,17869,Netherlands
536428,85208,RECIPE BOX WITH METAL LID,14,03/08/2011 00:00,5.51,17929,EIRE
536428,85214,WHITE HANGING HEART T-LIGHT HOLDER,39,12/02/2011 00:00,4.56,17974,Belgium
536428,85182,CREAM CUPID HEARTS COAT HANGER,35,16/05/2011 00:00,7.52,17904,Belgium
536428,85198,CREAM CUPID HEARTS COAT HANGER,9,12/02/2011 00:00,5.61,18337,Norway
536428,85128,BLUE SKITTLE GIFTBOX,21,17/08/2011 00:00,9.72,17999,Belgium
536428,85168,WHITE HANGING HEART T-LIGHT HOLDER,10,20/03/2011 00:00,12.85,18130,Belgium
536428,85137,WHITE HANGING HEART T-LIGHT HOLDER,2,27/05/2011 00:00,13.94,18228,Belgium
536428,85202,RECIPE BOX WITH METAL LID,49,25/02/2011 00:00,4.99,18053,EIRE
536429,85183,HAND WARMER UNION JACK,14,22/08/2011 00:00,11.63,17986,Italy
536429,85145,WHITE HANGING HEART T-LIGHT HOLDER,24,24/03/2011 00:00,1.17,17961,Switzerland
536429,85193,WHITE HANGING HEART T-LIGHT HOLDER,42,03/08/2011 00:00,14.67,17877,EIRE
536429,85128,KNITTED UNION FLAG HOT WATER BOTTLE,1,14/07/2011 00:00,9.77,18311,Norway
536429,85172,CREAM CUPID HEARTS COAT HANGER,4,31/12/2010 00:00,13.22,18147,Netherlands
536429,85210,WHITE HANGING HEART T-LIGHT HOLDER,22,26/02/2011 00:00,13.74,18205,Norway
536429,85173,KNITTED UNION FLAG HOT WATER BOTTLE,26,04/06/2011 00:00,10.97,18224,France
536429,85145,KNITTED UNION FLAG HOT WATER BOTTLE,22,23/12/2010 00:00,8.66,18345,Sweden
536429,85212,BLUE SKITTLE GIFTBOX,35,25/06/2011 00:00,10.43,18301,Germany
536429,85145,RECIPE BOX WITH METAL LID,15,21/07/2011 00:00,5.13,18195,Switzerland
536429,85131,CREAM CUPID HEARTS COAT HANGER,38,25/04/2011 00:00,5.94,18035,UK
536429,85180,KNITTED UNION FLAG HOT WATER BOTTLE,42,02/05/2011 00:00,12.07,17944,Norway
536429,85183,RED WOOLLY HOTTIE WHITE HEART,47,02/01/2011 00:00,13.76,18233,Norway
536429,85175,RECIPE BOX WITH METAL LID,50,15/03/2011 00:00,12.53,18127,EIRE
536429,85208,CREAM CUPID HEARTS COAT HANGER,22,27/02/2011 00:00,2.9,17910,France
536429,85202,RECIPE BOX WITH METAL LID,21,17/02/2011 00:00,14.89,18290,Germany
536429,85130,RED WOOLLY HOTTIE WHITE HEART,6,31/07/2011 00:00,14.44,18212,EIRE
536429,85202,WHITE HANGING HEART T-LIGHT HOLDER,9,25/08/2011 00:00,2.66,18302,Sweden
536429,85208,RED WOOLLY HOTTIE WHITE HEART,27,07/07/2011 00:00,13.84,18040,Netherlands
536429,85209,RED WOOLLY HOTTIE WHITE HEART,3,13/01/2011 00:00,10.61,17904,Netherlands
536430,85168,KNITTED UNION FLAG HOT WATER BOTTLE,15,23/02/2011 00:00,15.0,18234,Germany
536430,85170,WHITE HANGING HEART T-LIGHT HOLDER,17,11/08/2011 00:00,8.96,18336,UK
536430,85123,WHITE HANGING HEART T-LIGHT HOLDER,15,04/03/2011 00:00,5.78,18129,Sweden
536430,85219,RECIPE BOX WITH METAL LID,32,05/06/2011 00:00,11.25,17895,France
536430,85188,WHITE HANGING HEART T-LIGHT HOLDER,29,05/05/2011 00:00,5.08,18280,France
536430,85176,KNITTED UNION FLAG HOT WATER BOTTLE,7,23/12/2010 00:00,3.49,17914,Belgium
536430,85123,KNITTED UNION FLAG HOT WATER BOTTLE,9,22/08/2011 00:00,5.51,17910,Netherlands
536430,85221,HAND WARMER UNION JACK,22,27/12/2010 00:00,13.67,18165,Switzerland
536430,85211,RED WOOLLY HOTTIE WHITE HEART,7,09/03/2011 00:00,12.21,17881,Sweden
536430,85155,RECIPE BOX WITH METAL LID,14,21/08/2011 00:00,10.92,18048,EIRE
536430,85220,RED WOOLLY HOTTIE WHITE HEART,1,17/07/2011 00:00,13.58,17956,UK
536430,85188,KNITTED UNION FLAG HOT WATER BOTTLE,6,09/09/2011 00:00,14.35,18315,Italy
536430,85192,KNITTED UNION FLAG HOT WATER BOTTLE,10,11/06/2011 00:00,10.37,18250,Belgium
536430,85200,BLUE SKITTLE GIFTBOX,7,12/06/2011 00:00,10.77,17905,France
536430,85187,RED WOOLLY HOTTIE WHITE HEART,11,12/09/2011 00:00,3.06,18170,Norway
536430,85221,RECIPE BOX WITH METAL LID,18,10/09/2011 00:00,2.45,18263,Switzerland
536430,85197,CREAM CUPID HEARTS COAT HANGER,25,17/04/2011 00:00,6.49,18255,Belgium
536430,85144,RECIPE BOX WITH METAL LID,30,08/06/2011 00:00,4.48,17938,France
536430,85181,WHITE HANGING HEART T-LIGHT HOLDER,3,19/09/2011 00:00,8.54,17981,Netherlands
536430,85165,CREAM CUPID HEARTS COAT HANGER,11,07/02/2011 00:00,1.72,18310,Switzerland
536431,85182,BLUE SKITTLE GIFTBOX,6,11/04/2011 00:00,13.5,18288,Norway
536431,85191,HAND WARMER UNION JACK,11,27/03/2011 00:00,4.41,18264,UK
536431,85184,RECIPE BOX WITH METAL LID,37,12/12/2010 00:00,1.52,18051,Italy
536431,85194,KNITTED UNION FLAG HOT WATER BOTTLE,5,15/03/2011 00:00,4.55,17904,Norway
536431,85130,RECIPE BOX WITH METAL LID,3,02/04/2011 00:00,9.18,18019,Germany
536431,85176,BLUE SKITTLE GIFTBOX,36,14/09/2011 00:00,11.83,18234,EIRE
536431,85152,CREAM CUPID HEARTS COAT HANGER,15,13/03/2011 00:00,7.86,17946,EIRE
536431,85206,WHITE HANGING HEART T-LIGHT HOLDER,28,30/07/2011 00:00,5.22,18235,Switzerland
536431,85162,RECIPE BOX WITH METAL LID,16,18/06/2011 00:00,3.86,18192,UK
536431,85143,HAND WARMER UNION JACK,14,10/07/2011 00:00,8.24,18241,Sweden
536431,85208,KNITTED UNION FLAG HOT WATER BOTTLE,14,08/02/2011 00:00,12.28,18040,Italy
536431,85209,HAND WARMER UNION JACK,24,14/09/2011 00:00,5.23,18267,Germany
536431,85204,BLUE SKITTLE GIFTBOX,43,12/06/2011 00:00,3.38,18185,Belgium
536431,85182,HAND WARMER UNION JACK,28,16/07/2011 00:00,1.21,17919,Germany
536431,85145,CREAM CUPID HEARTS COAT HANGER,44,06/09/2011 00:00,4.98,17852,Sweden
536431,85221,BLUE SKITTLE GIFTBOX,33,28/06/2011 00:00,7.1,18242,Switzerland
536431,85128,CREAM CUPID HEARTS COAT HANGER,17,17/06/2011 00:00,12.16,18317,Sweden
536431,85141,WHITE HANGING HEART T-LIGHT HOLDER,43,08/04/2011 00:00,6.32,18319,Norway
536431,85126,RED WOOLLY HOTTIE WHITE HEART,22,05/09/2011 00:00,9.65,18331,France
536431,85159,CREAM CUPID HEARTS COAT HANGER,41,31/12/2010 00:00,10.16,17997,EIRE
536432,85164,BLUE SKITTLE GIFTBOX,41,05/01/2011 00:00,3.11,18193,UK
536432,85208,KNITTED UNION FLAG HOT WATER BOTTLE,30,04/04/2011 00:00,10.63,18120,Switzerland
536432,85133,BLUE SKITTLE GIFTBOX,37,12/04/2011 00:00,6.56,18204,Sweden
536432,85137,RECIPE BOX WITH METAL LID,7,30/07/2011 00:00,14.1,18039,Norway
536432,85188,HAND WARMER UNION JACK,31,14/07/2011 00:00,2.72,18078,France
536432,85174,HAND WARMER UNION JACK,33,21/03/2011 00:00,11.48,17925,Norway
536432,85168,HAND WARMER UNION JACK,48,10/08/2011 00:00,1.89,17963,France
536432,85125,KNITTED UNION FLAG HOT WATER BOTTLE,10,23/06/2011 00:00,10.51,18332,Norway
536432,85160,BLUE SKITTLE GIFTBOX,42,15/03/2011 00:00,2.69,18107,UK
536432,85192,KNITTED UNION FLAG HOT WATER BOTTLE,1,31/01/2011 00:00,2.86,18016,Sweden
536432,85210,RED WOOLLY HOTTIE WHITE HEART,21,23/12/2010 00:00,3.35,17904,Netherlands
536432,85178,RECIPE BOX WITH METAL LID,18,29/01/2011 00:00,14.21,18118,Italy
536432,85219,HAND WARMER UNION JACK,27,21/05/2011 00:00,14.13,17875,Italy
536432,85145,BLUE SKITTLE GIFTBOX,1,25/03/2011 00:00,7.86,18198,Netherlands
536432,85147,RED WOOLLY HOTTIE WHITE HEART,8,26/07/2011 00:00,12.08,18065,Italy
536432,85206,WHITE HANGING HEART T-LIGHT HOLDER,26,30/04/2011 00:00,13.2,18254,Netherlands
536432,85176,CREAM CUPID HEARTS COAT HANGER,23,01/12/2010 00:00,7.49,18012,Sweden
536432,85163,RED WOOLLY HOTTIE WHITE HEART,8,28/07/2011 00:00,10.33,17907,EIRE
536432,85159,BLUE SKITTLE GIFTBOX,2,21/01/2011 00:00,1.1,18156,Norway
536432,85165,RECIPE BOX WITH METAL LID,5,06/01/2011 00:00,13.82,17937,UK
536433,85167,RED WOOLLY HOTTIE WHITE HEART,17,08/01/2011 00:00,9.2,18238,Germany
536433,85177,CREAM CUPID HEARTS COAT HANGER,42,15/09/2011 00:00,6.12,18046,EIRE
536433,85166,HAND WARMER UNION JACK,12,27/04/2011 00:00,2.89,17981,Germany
536433,85211,RECIPE BOX WITH METAL LID,7,01/06/2011 00:00,7.53,18216,Belgium
536433,85185,CREAM CUPID HEARTS COAT HANGER,8,03/06/2011 00:00,2.02,18341,Norway
536433,85208,BLUE SKITTLE GIFTBOX,42,17/05/2011 00:00,13.8,17865,Switzerland
536433,85183,WHITE HANGING HEART T-LIGHT HOLDER,48,10/02/2011 00:00,1.19,18251,Sweden
536433,85171,RED WOOLLY HOTTIE WHITE HEART,5,14/02/2011 00:00,13.98,18020,Norway
536433,85141,WHITE HANGING HEART T-LIGHT HOLDER,31,16/04/2011 00:00,1.04,18221,UK
536433,85185,KNITTED UNION FLAG HOT WATER BOTTLE,33,08/01/2011 00:00,11.53,18023,Norway
536433,85208,HAND WARMER UNION JACK,31,17/05/2011 00:00,10.11,18303,Germany
536433,85138,WHITE HANGING HEART T-LIGHT HOLDER,10,26/07/2011 00:00,8.28,17875,Netherlands
536433,85129,HAND WARMER UNION JACK,14,05/12/2010 00:00,1.6,18073,Sweden
536433,85200,BLUE SKITTLE GIFTBOX,29,14/09/2011 00:00,5.87,18139,Belgium
536433,85174,RED WOOLLY HOTTIE WHITE HEART,48,10/03/2011 00:00,9.99,18344,Netherlands
536433,85205,KNITTED UNION FLAG HOT WATER BOTTLE,36,23/05/2011 00:00,10.62,18025,EIRE
536433,85145,HAND WARMER UNION JACK,5,24/01/2011 00:00,14.92,18323,Switzerland
536433,85170,RECIPE BOX WITH METAL LID,17,31/03/2011 00:00,1.98,17961,Belgium
536433,85176,RECIPE BOX WITH METAL LID,26,06/05/2011 00:00,10.68,17854,France
536433,85153,RECIPE BOX WITH METAL LID,32,07/02/2011 00:00,7.67,18177,Sweden
536434,85157,BLUE SKITTLE GIFTBOX,42,08/09/2011 00:00,4.94,18193,Belgium
536434,85193,RED WOOLLY HOTTIE WHITE HEART,32,25/09/2011 00:00,5.51,18063,EIRE
536434,85203,CREAM CUPID HEARTS COAT HANGER,15,20/04/2011 00:00,6.4,17925,Norway
536434,85177,CREAM CUPID HEARTS COAT HANGER,45,18/04/2011 00:00,10.11,18176,UK
536434,85159,KNITTED UNION FLAG HOT WATER BOTTLE,33,20/12/2010 00:00,3.16,18051,Switzerland
536434,85205,CREAM CUPID HEARTS COAT HANGER,3,15/06/2011 00:00,5.73,17979,Belgium
536434,85190,KNITTED UNION FLAG HOT WATER BOTTLE,32,25/08/2011 00:00,14.75,18184,Italy
536434,85140,HAND WARMER UNION JACK,42,10/08/2011 00:00,11.15,18088,Belgium
536434,85194,HAND WARMER UNION JACK,17,07/04/2011 00:00,8.31,17866,Switzerland
536434,85127,WHITE HANGING HEART T-LIGHT HOLDER,3,10/06/2011 00:00,5.38,17869,Germany
536434,85191,WHITE HANGING HEART T-LIGHT HOLDER,40,14/07/2011 00:00,10.83,18186,Italy
536434,85204,BLUE SKITTLE GIFTBOX,17,16/08/2011 00:00,13.17,18110,EIRE
536434,85162,RED WOOLLY HOTTIE WHITE HEART,50,22/05/2011 00:00,11.33,18158,Italy
536434,85164,HAND WARMER UNION JACK,10,25/04/2011 00:00,2.76,17890,Norway
536434,85159,BLUE SKITTLE GIFTBOX,15,24/12/2010 00:00,6.81,17916,France
536434,85138,RED WOOLLY HOTTIE WHITE HEART,47,27/12/2010 00:00,10.94,18315,France
536434,85213,CREAM CUPID HEARTS COAT HANGER,24,12/04/2011 00:00,10.15,17959,Germany
536434,85199,BLUE SKITTLE GIFTBOX,4,03/12/2010 00:00,8.17,18232,Germany
536434,85204,WHITE HANGING HEART T-LIGHT HOLDER,26,02/02/2011 00:00,7.94,17898,Sweden
536434,85166,CREAM CUPID HEARTS COAT HANGER,19,07/03/2011 00:00,10.21,17972,Italy
536435,85214,BLUE SKITTLE GIFTBOX,14,03/02/2011 00:00,8.57,18026,Switzerland
536435,85219,RECIPE BOX WITH METAL LID,19,07/06/2011 00:00,12.52,18081,Belgium
536435,85136,BLUE SKITTLE GIFTBOX,6,10/03/2011 00:00,3.48,17913,Italy
536435,85137,RECIPE BOX WITH METAL LID,44,13/02/2011 00:00,11.63,18010,Switzerland
536435,85215,BLUE SKITTLE GIFTBOX,7,04/12/2010 00:00,8.13,18029,Switzerland
536435,85149,WHITE HANGING HEART T-LIGHT HOLDER,34,11/12/2010 00:00,4.09,18308,Switzerland
536435,85200,RECIPE BOX WITH METAL LID,45,05/04/2011 00:00,7.35,17986,UK
536435,85193,CREAM CUPID HEARTS COAT HANGER,34,21/02/2011 00:00,4.46,17906,Germany
536435,85209,KNITTED UNION FLAG HOT WATER BOTTLE,3,10/12/2010 00:00,2.92,18344,EIRE
536435,85124,WHITE HANGING HEART T-LIGHT HOLDER,43,15/03/2011 00:00,14.66,18180,Norway
536435,85166,CREAM CUPID HEARTS COAT HANGER,2,15/04/2011 00:00,11.85,17901,Netherlands
536435,85195,WHITE HANGING HEART T-LIGHT HOLDER,35,05/02/2011 00:00,7.47,17856,Belgium
536435,85196,BLUE SKITTLE GIFTBOX,17,13/03/2011 00:00,5.79,18091,Switzerland
536435,85217,CREAM CUPID HEARTS COAT HANGER,44,08/02/2011 00:00,13.38,18238,Sweden
536435,85199,RED WOOLLY HOTTIE WHITE HEART,17,08/12/2010 00:00,1.98,18128,EIRE
536435,85222,KNITTED UNION FLAG HOT WATER BOTTLE,17,21/03/2011 00:00,6.22,17914,Sweden
536435,85126,HAND WARMER UNION JACK,41,18/08/2011 00:00,4.43,18215,Netherlands
536435,85166,CREAM CUPID HEARTS COAT HANGER,6,23/03/2011 00:00,2.41,17967,Germany
536435,85201,RECIPE BOX WITH METAL LID,43,02/01/2011 00:00,7.87,18197,Belgium
536435,85201,RED WOOLLY HOTTIE WHITE HEART,49,31/01/2011 00:00,7.87,17877,UK
536436,85193,RECIPE BOX WITH METAL LID,5,22/07/2011 00:00,1.03,17926,France
536436,85161,CREAM CUPID HEARTS COAT HANGER,20,13/07/2011 00:00,5.96,18075,EIRE
536436,85204,HAND WARMER UNION JACK,26,17/04/2011 00:00,6.12,18348,UK
536436,85180,RED WOOLLY HOTTIE WHITE HEART,1,13/02/2011 00:00,4.23,17910,Italy
536436,85187,WHITE HANGING HEART T-LIGHT HOLDER,24,08/08/2011 00:00,5.67,18075,France
536436,85201,BLUE SKITTLE GIFTBOX,17,24/08/2011 00:00,2.43,18041,Italy
536436,85195,KNITTED UNION FLAG HOT WATER BOTTLE,48,08/02/2011 00:00,2.38,18149,EIRE
